n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
ARP1,856530,LSM1,853318,null,18194531,High Throughput,0.5
ARP1,856530,CST26,852330,null,18194531,High Throughput,0.5
ARP1,856530,RSM18,856776,null,18194531,High Throughput,0.5
ARP1,856530,BCK1,853350,null,18194531,High Throughput,0.5
ARP1,856530,ACH1,852266,null,18194531,High Throughput,0.5
ARP1,856530,CCZ1,852428,null,18194531,High Throughput,0.5
ARP1,856530,MDM20,854079,null,18194531,High Throughput,0.5
ARP1,856530,POR1,855669,null,18194531,High Throughput,0.5
ARP1,856530,NSI1,851590,null,18194531,High Throughput,0.5
ARP1,856530,YCK1,856537,null,18194531,High Throughput,0.5
ARP1,856530,YBR219C,852520,null,18194531,High Throughput,0.5
ARP1,856530,PXA2,853647,null,18194531,High Throughput,0.5
ARP1,856530,CLA4,855418,null,18194531,High Throughput,0.5
ARP1,856530,ASF1,853327,null,18194531,High Throughput,0.5
ARP1,856530,RPA34,853293,null,18194531,High Throughput,0.5
ARP1,856530,GIM3,855569,null,14764870,High Throughput,0.5
ARP1,856530,ARX1,851678,null,18194531,High Throughput,0.5
ARP1,856530,ARA1,852446,null,18194531,High Throughput,0.5
ARP1,856530,UBC13,851666,null,18194531,High Throughput,0.5
ARP1,856530,KIP3,852655,null,14764870,High Throughput,0.5
ARP1,856530,CCR4,851212,null,18194531,High Throughput,0.5
ARP1,856530,MGA1,853164,null,18194531,High Throughput,0.5
ARP1,856530,PBP4,851507,null,18194531,High Throughput,0.5
ARP1,856530,RTT107,856559,null,18194531,High Throughput,0.5
ARP1,856530,REC104,856562,null,18194531,High Throughput,0.5
ARP1,856530,FOB1,851688,null,18194531,High Throughput,0.5
ARP1,856530,INA22,854842,null,18194531,High Throughput,0.5
ARP1,856530,YHR131C,856532,null,18194531,High Throughput,0.5
ARP1,856530,SCO1,852325,null,18194531,High Throughput,0.5
ARP1,856530,ANS1,856527,null,18194531,High Throughput,0.5
ARP1,856530,TMA23,855311,null,18194531,High Throughput,0.5
ARP1,856530,SPL2,856538,null,18194531,High Throughput,0.5
ARP1,856530,RDI1,851420,null,18194531,High Throughput,0.5
ARP1,856530,LRP1,856481,null,18194531,High Throughput,0.5
ARP1,856530,MTC6,856556,null,18194531,High Throughput,0.5
ARP1,856530,MRX16,851710,null,18194531,High Throughput,0.5
ARP1,856530,ARD1,856404,null,18194531,High Throughput,0.5
ARP1,856530,DIA2,854247,null,18194531,High Throughput,0.5
ARP1,856530,VRP1,851051,null,18194531,High Throughput,0.5
ARP1,856530,GTR1,854918,null,18194531,High Throughput,0.5
ARP1,856530,MET22,854090,null,18194531,High Throughput,0.5
ARP1,856530,EPT1,856523,null,18194531,High Throughput,0.5
ARP1,856530,RPL16B,855655,null,18194531,High Throughput,0.5
ARP1,856530,LYS21,851425,null,18194531,High Throughput,0.5
ARP1,856530,AMA1,853140,null,18194531,High Throughput,0.5
ARP1,856530,URM1,854809,null,18194531,High Throughput,0.5
ARP1,856530,SPS100,856541,null,18194531,High Throughput,0.5
ARP1,856530,CTH1,851729,null,18194531,High Throughput,0.5
ARP1,856530,MED1,856183,null,18194531,High Throughput,0.5
ARP1,856530,YPL088W,856017,null,18194531,High Throughput,0.5
ARP1,856530,HTA2,852283,null,18194531,High Throughput,0.5
ARP1,856530,TPI1,851620,null,18194531,High Throughput,0.5
ARP1,856530,NUP133,853957,null,18194531,High Throughput,0.5
ARP1,856530,EAP1,853631,null,18194531,High Throughput,0.5
ARP1,856530,MET32,851840,null,18194531,High Throughput,0.5
ARP1,856530,MNN11,853256,null,18194531,High Throughput,0.5
ARP1,856530,PCL2,851430,null,18194531,High Throughput,0.5
ARP1,856530,EGD2,856600,null,18194531,High Throughput,0.5
ARP1,856530,IGO2,856534,null,18194531,High Throughput,0.5
ARP1,856530,FEN2,850394,null,18194531,High Throughput,0.5
ARP1,856530,IMA1,853204,null,18194531,High Throughput,0.5
ARP1,856530,HST4,851772,null,18194531,High Throughput,0.5
ARP1,856530,MFB1,851805,null,18194531,High Throughput,0.5
ARP1,856530,YPT7,855012,null,18194531,High Throughput,0.5
ARP1,856530,MTF1,855268,null,18194531,High Throughput,0.5
ARP1,856530,UPC2,851799,null,18194531,High Throughput,0.5
ARP1,856530,PCS60,852523,null,18194531,High Throughput,0.5
ARP1,856530,GPD1,851539,null,18194531,High Throughput,0.5
ARP1,856530,CIN2,855835,null,18194531,High Throughput,0.5
ARP1,856530,AZR1,853139,null,18194531,High Throughput,0.5
ARP1,856530,KAR3,856263,null,14764870,High Throughput,0.5
ARP1,856530,RPL2A,850590,null,18194531,High Throughput,0.5
ARP1,856530,YPT10,852567,null,18194531,High Throughput,0.5
ARP1,856530,UBA4,856511,null,18194531,High Throughput,0.5
ARP1,856530,KAR9,855859,null,14764870,High Throughput,0.5
ARP1,856530,HTD2,856464,null,18194531,High Throughput,0.5
ARP1,856530,IRC5,850599,null,18194531,High Throughput,0.5
ARP1,856530,HAL5,853274,null,18194531,High Throughput,0.5
ARP1,856530,SHE1,852249,null,18194531,High Throughput,0.5
ARP1,856530,MRP21,852188,null,18194531,High Throughput,0.5
ARP1,856530,PFA5,852070,null,18194531,High Throughput,0.5
ARP1,856530,CRG1,856616,null,18194531,High Throughput,0.5
ARP1,856530,ATP12,853259,null,18194531,High Throughput,0.5
ARP1,856530,THP1,854082,null,18194531,High Throughput,0.5
ARP1,856530,SSN2,852053,null,18194531,High Throughput,0.5
ARP1,856530,HNT1,851432,null,18194531,High Throughput,0.5
ARP1,856530,MRPL6,856552,null,18194531,High Throughput,0.5
ARP1,856530,MCK1,855409,null,18194531,High Throughput,0.5
ARP1,856530,UBR1,853096,null,18194531,High Throughput,0.5
ARP1,856530,BUD3,850345,null,18194531,High Throughput,0.5
ARP1,856530,MSH1,856520,null,18194531,High Throughput,0.5
ARP1,856530,NST1,855633,null,18194531,High Throughput,0.5
ARP1,856530,MSH5,851401,null,18194531,High Throughput,0.5
ARP1,856530,PHO2,851452,null,18194531,High Throughput,0.5
ARP1,856530,ECM14,856533,null,18194531,High Throughput,0.5
ARP1,856530,DOS2,851640,null,18194531,High Throughput,0.5
ARP1,856530,RPS24A,856805,null,18194531,High Throughput,0.5
ARP1,856530,MRS1,854839,null,18194531,High Throughput,0.5
ARP1,856530,YDL144C,851411,null,18194531,High Throughput,0.5
ARP1,856530,MPC3,853158,null,18194531,High Throughput,0.5
ARP1,856530,PAC2,856724,null,18194531,High Throughput,0.5
DOA4,851641,CDC48,851431,null,16428438,Low Throughput,0.8
DOA4,851641,TUL1,853832,null,25078903,Low Throughput,0.8
DOA4,851641,DSC3,854398,null,25078903,Low Throughput,0.8
DOA4,851641,DSC2,854081,null,25078903,Low Throughput,0.8
DOA4,851641,UBX3,851467,null,25078903,Low Throughput,0.8
DOA4,851641,SLA2,855478,null,14990574,Low Throughput,0.8
DOA4,851641,SLA1,852276,null,14990574,Low Throughput,0.8
ASN1,856268,ASN2,853025,null,17284612,Low Throughput,0.8
TOP2,855636,MMS21,856695,null,18846224,Low Throughput,0.8
PUS1,855889,PUS1,855889,null,26873591,Low Throughput,0.8
PUS1,855889,LOS1,853630,null,8641292,Low Throughput,0.8
CWC2,851318,ISY1,853509,null,24848011,Low Throughput,0.8
SWR1,851934,CEP3,855204,null,15353583,High Throughput,0.5
SWR1,851934,BUB2,855077,null,15353583,High Throughput,0.5
SWR1,851934,SDC1,852080,null,15353583,High Throughput,0.5
SWR1,851934,BUB1,853100,null,15353583,High Throughput,0.5
SWR1,851934,MAD1,852794,null,15353583,High Throughput,0.5
SWR1,851934,CTF8,856598,null,15353583,High Throughput,0.5
SEC24,854697,PDR17,855457,null,20477990,Low Throughput,0.8
EFT1,854301,EFT2,851993,null,1730643,Low Throughput,0.8
YSC84,856409,LSB5,850323,null,12388763,Low Throughput,0.8
EST1,850934,YKU80,855132,null,21220516,Low Throughput,0.8
EST1,850934,YKU70,855328,null,21220516,Low Throughput,0.8
PMT4,853608,PMT3,854499,null,8918452,Low Throughput,0.8
PMT4,853608,PMT2,851210,null,8918452,Low Throughput,0.8
PMT4,853608,PMT1,851462,null,8918452,Low Throughput,0.8
GEP4,856500,TAM41,852937,null,20485265,Low Throughput,0.8
ALG1,852407,CLN1,855239,null,8821656,Low Throughput,0.8
ALG1,852407,CLN2,855819,null,8821656,Low Throughput,0.8
FCP1,855320,RPO21,851415,null,10445027,Low Throughput,0.8
FCP1,855320,SWI6,850879,null,22037179,Low Throughput,0.8
FCP1,855320,CLB2,856236,null,22037179,Low Throughput,0.8
FCP1,855320,SWI4,856847,null,22037179,Low Throughput,0.8
FCP1,855320,DST1,852839,null,11014804,Low Throughput,0.8
FCP1,855320,CIN8,856648,null,22037179,Low Throughput,0.8
MTW1,851197,NNF1,853576,null,12455957,Low Throughput,0.8
RAD59,851500,RAD27,853747,null,9837987,Low Throughput,0.8
RAD59,851500,RAD52,854976,null,16987715,Low Throughput,0.8
FZO1,852477,NUM1,851727,null,23341591,Low Throughput,0.8
SPC110,851957,TUB4,850909,null,9384578,Low Throughput,0.8
SPC110,851957,SPC97,856577,null,9693376,Low Throughput,0.8
SPC110,851957,DAM1,853010,null,16890524,Low Throughput,0.8
SPC110,851957,SPC98,855597,null,9693376,Low Throughput,0.8
RAD50,855471,VAN1,854925,null,14764870,High Throughput,0.5
RAD50,855471,NUP60,851263,null,14764870,High Throughput,0.5
RAD50,855471,CTK2,853450,null,16487579,High Throughput,0.5
RAD50,855471,MRC1,850297,null,14764870,High Throughput,0.5
RAD50,855471,CTK1,853718,null,16487579,High Throughput,0.5
RAD50,855471,BRE2,850702,null,14764870,High Throughput,0.5
RAD50,855471,CIK1,855238,null,16487579,High Throughput,0.5
RAD50,855471,UBP6,850562,null,14764870,High Throughput,0.5
RAD50,855471,MID1,855425,null,14764870,High Throughput,0.5
RAD50,855471,VID22,851088,null,14764870,High Throughput,0.5
RAD50,855471,MLS1,855606,null,14764870,High Throughput,0.5
RAD50,855471,ELG1,854315,null,14764870,High Throughput,0.5
RAD50,855471,SRS2,853353,null,11156978,Low Throughput,0.8
RAD50,855471,CSM1,850447,null,14764870,High Throughput,0.5
RAD50,855471,SLX8,856852,null,16487579,High Throughput,0.5
RAD50,855471,SWI6,850879,null,16487579,High Throughput,0.5
RAD50,855471,CTK3,854928,null,16487579,High Throughput,0.5
RAD50,855471,ASF1,853327,null,14764870,High Throughput,0.5
RAD50,855471,MDM12,854153,null,16487579,High Throughput,0.5
RAD50,855471,DEP1,851220,null,14764870,High Throughput,0.5
RAD50,855471,TSA1,854980,null,14764870,High Throughput,0.5
RAD50,855471,RRM3,856426,null,14764870,High Throughput,0.5
RAD50,855471,RTT107,856559,null,14764870,High Throughput,0.5
RAD50,855471,CLB2,856236,null,14764870,High Throughput,0.5
RAD50,855471,RNR4,853091,null,16487579,High Throughput,0.5
RAD50,855471,CDC9,851391,null,16155567,High Throughput,0.5
RAD50,855471,CCS1,855054,null,14764870,High Throughput,0.5
RAD50,855471,NPR2,856647,null,14764870,High Throughput,0.5
RAD50,855471,SWD3,852472,null,14764870,High Throughput,0.5
RAD50,855471,SOD1,853568,null,16487579,High Throughput,0.5
RAD50,855471,RLF2,856129,null,14764870,High Throughput,0.5
RAD50,855471,SLT2,856425,null,14764870,High Throughput,0.5
RAD50,855471,CLA4,855418,null,14764870,High Throughput,0.5
RAD50,855471,CTF8,856598,null,14764870,High Throughput,0.5
CSG2,852324,SLM2,855680,null,16847337,Low Throughput,0.8
CSG2,852324,SLM1,854701,null,16847337,Low Throughput,0.8
TOA2,853807,SNF2,854465,null,15340090,Low Throughput,0.8
TOA2,853807,GCN5,853167,null,15340090,Low Throughput,0.8
GAL11,854106,SWI1,856091,null,9335585,Low Throughput,0.8
GAL11,854106,SNF2,854465,null,9335585,Low Throughput,0.8
GAL11,854106,SPT20,854017,null,9335585,Low Throughput,0.8
GAL11,854106,TFA1,853840,null,10973956,Low Throughput,0.8
ELP3,856019,YNG2,856490,null,18676811,High Throughput|Low Throughput,0.9
ELP3,856019,SWC4,852885,null,18676811,High Throughput|Low Throughput,0.9
ELP3,856019,RRN11,854964,null,18676811,High Throughput|Low Throughput,0.9
ELP3,856019,DEG1,850550,null,30143741,Low Throughput,0.8
ELP3,856019,HFI1,855821,null,18676811,High Throughput|Low Throughput,0.9
ELP3,856019,GCN20,850561,null,10856249,Low Throughput,0.8
SAS4,851762,RPD3,855386,null,20133733,Low Throughput,0.8
FKH1,854675,FKH2,855656,null,10899128,Low Throughput,0.8
MOT2,856799,NHP6B,852386,null,16272410,Low Throughput,0.8
MOT2,856799,NOT5,856186,null,9511744,Low Throughput,0.8
MOT2,856799,PSH1,854102,null,17513889,Low Throughput,0.8
MOT2,856799,VMA11,855842,null,17513889,Low Throughput,0.8
MOT2,856799,YKE2,850897,null,17513889,Low Throughput,0.8
MOT2,856799,YKR005C,853874,null,17513889,Low Throughput,0.8
MOT2,856799,VMA13,856148,null,17513889,Low Throughput,0.8
MOT2,856799,MRT4,853860,null,17513889,Low Throughput,0.8
MOT2,856799,VMA4,854509,null,17513889,Low Throughput,0.8
MOT2,856799,PIB1,851908,null,17513889,Low Throughput,0.8
MOT2,856799,BUL1,855318,null,17513889,Low Throughput,0.8
MOT2,856799,TAF1,853191,null,12215531,Low Throughput,0.8
MOT2,856799,EST1,850934,null,17513889,Low Throughput,0.8
MOT2,856799,GUF1,850996,null,17513889,Low Throughput,0.8
MOT2,856799,URE2,855492,null,17513889,Low Throughput,0.8
MOT2,856799,NPL4,852468,null,17513889,Low Throughput,0.8
MOT2,856799,NHP6A,856165,null,16272410,Low Throughput,0.8
MOT2,856799,DEF1,853811,null,30948432,Low Throughput,0.8
MOT2,856799,VPS38,851074,null,17513889,Low Throughput,0.8
MOT2,856799,VPS27,855739,null,17513889,Low Throughput,0.8
MOT2,856799,RPA49,855473,null,17513889,Low Throughput,0.8
MOT2,856799,UBP6,850562,null,21321079,Low Throughput,0.8
MOT2,856799,ARF1,851335,null,17513889,Low Throughput,0.8
MOT2,856799,ECM29,856355,null,21321079,Low Throughput,0.8
MOT2,856799,DOA4,851641,null,17513889,Low Throughput,0.8
MOT2,856799,SNF2,854465,null,17513889,Low Throughput,0.8
MOT2,856799,PPN1,852063,null,17513889,Low Throughput,0.8
MOT2,856799,YOR302W,854478,null,17513889,Low Throughput,0.8
MOT2,856799,BRO1,856021,null,17513889,Low Throughput,0.8
MOT2,856799,CDC39,850455,null,11023781,Low Throughput,0.8
MOT2,856799,GAL11,854106,null,17513889,Low Throughput,0.8
MOT2,856799,VPS4,856303,null,17513889,Low Throughput,0.8
MOT2,856799,NOT3,854773,null,11023781,Low Throughput,0.8
MOT2,856799,VPS5,854235,null,17513889,Low Throughput,0.8
MOT2,856799,BUR2,850923,null,17513889,Low Throughput,0.8
PYC2,852519,ICL1,856794,null,31821485,Low Throughput,0.8
ULP2,854780,RAD52,854976,null,21483811,Low Throughput,0.8
ULP2,854780,WSS1,856536,null,20516210,Low Throughput,0.8
ULP2,854780,RAD6,852822,null,21483811,Low Throughput,0.8
ULP2,854780,RAD51,856831,null,21483811,Low Throughput,0.8
NOP1,851548,UTP23,854165,null,16155567,High Throughput,0.5
NOP1,851548,NOP58,854487,null,9372940,Low Throughput,0.8
NOP1,851548,LCP5,856864,null,16155567,High Throughput,0.5
NOP1,851548,ESF2,855790,null,16155567,High Throughput,0.5
NOP1,851548,GPI11,851896,null,16155567,High Throughput,0.5
NOP1,851548,PRP16,853961,null,16155567,High Throughput,0.5
NOP1,851548,CWC22,853195,null,16155567,High Throughput,0.5
NOP1,851548,RFC3,855426,null,16155567,High Throughput,0.5
NOP1,851548,NOP8,854021,null,16155567,High Throughput,0.5
NOP1,851548,NOP4,856063,null,8039506,Low Throughput,0.8
NOP1,851548,NOP56,850894,null,9372940,Low Throughput,0.8
NOP1,851548,DBF4,851623,null,16155567,High Throughput,0.5
NOP1,851548,SEC5,851744,null,16155567,High Throughput,0.5
NOP1,851548,DHR2,853784,null,16155567,High Throughput,0.5
NOP1,851548,TAF1,853191,null,16155567,High Throughput,0.5
NOP1,851548,RRP36,854461,null,16155567,High Throughput,0.5
NOP1,851548,RFA2,855404,null,16155567,High Throughput,0.5
NOP1,851548,UGP1,853830,null,16155567,High Throughput,0.5
NOP1,851548,BET3,853942,null,16155567,High Throughput,0.5
NOP1,851548,RAD3,856918,null,16155567,High Throughput,0.5
NOP1,851548,APC11,851554,null,16155567,High Throughput,0.5
NOP1,851548,UTP11,853762,null,16155567,High Throughput,0.5
NOP1,851548,SEC17,852230,null,16155567,High Throughput,0.5
CRD1,851413,BUD16,856683,null,27941023,High Throughput,0.5
CRD1,851413,HOS4,854694,null,27941023,High Throughput,0.5
CRD1,851413,TYE7,854525,null,27941023,High Throughput,0.5
CRD1,851413,INP1,855244,null,27941023,High Throughput,0.5
CRD1,851413,BDF2,851488,null,27941023,High Throughput,0.5
CRD1,851413,SGO1,854240,null,27941023,High Throughput,0.5
CRD1,851413,MET2,855444,null,27941023,High Throughput,0.5
CRD1,851413,DNM1,850686,null,26926495,Low Throughput,0.8
CRD1,851413,GAL80,854954,null,27941023,High Throughput,0.5
CRD1,851413,TCB1,854253,null,27941023,High Throughput,0.5
CRD1,851413,MET14,853869,null,27941023,High Throughput,0.5
CRD1,851413,SOH1,852750,null,27941023,High Throughput,0.5
CRD1,851413,IRA2,854073,null,27941023,High Throughput,0.5
CRD1,851413,TSA1,854980,null,27941023,High Throughput,0.5
CRD1,851413,HMF1,856785,null,27941023,High Throughput,0.5
CRD1,851413,ITC1,852744,null,27941023,High Throughput,0.5
CRD1,851413,KTR5,855703,null,27941023,High Throughput,0.5
CRD1,851413,GRX1,850322,null,27941023,High Throughput,0.5
CRD1,851413,RRN10,852256,null,27941023,High Throughput,0.5
CRD1,851413,STP22,850349,null,27941023,High Throughput,0.5
CRD1,851413,SHS1,851373,null,27941023,High Throughput,0.5
CRD1,851413,SIN4,855485,null,27941023,High Throughput,0.5
CRD1,851413,PRM3,855909,null,27941023,High Throughput,0.5
CRD1,851413,GRX5,856048,null,27941023,High Throughput,0.5
CRD1,851413,MAM3,854094,null,27941023,High Throughput,0.5
CRD1,851413,SAT4,850366,null,27941023,High Throughput,0.5
CRD1,851413,ADE6,852952,null,27941023,High Throughput,0.5
CRD1,851413,CHC1,852666,null,27941023,High Throughput,0.5
CRD1,851413,SPH1,851023,null,27941023,High Throughput,0.5
CRD1,851413,FZO1,852477,null,26926495,Low Throughput,0.8
CRD1,851413,ERP2,851226,null,27941023,High Throughput,0.5
CRD1,851413,DSD1,852679,null,27941023,High Throughput,0.5
CRD1,851413,PMP3,851869,null,27941023,High Throughput,0.5
CRD1,851413,NCA2,856278,null,27941023,High Throughput,0.5
CRD1,851413,YVC1,854255,null,27941023,High Throughput,0.5
CRD1,851413,CLN2,855819,null,27941023,High Throughput,0.5
CRD1,851413,ENO1,853169,null,27941023,High Throughput,0.5
CRD1,851413,PAU4,851183,null,27941023,High Throughput,0.5
CRD1,851413,NBP2,851740,null,27941023,High Throughput,0.5
CRD1,851413,RVS161,850367,null,27941023,High Throughput,0.5
CRD1,851413,ERG4,852872,null,27941023,High Throughput,0.5
CRD1,851413,CGR1,852854,null,27941023,High Throughput,0.5
CRD1,851413,RPS4A,853610,null,27941023,High Throughput,0.5
CRD1,851413,RSM24,851755,null,27941023,High Throughput,0.5
CRD1,851413,SWH1,851286,null,27941023,High Throughput,0.5
CRD1,851413,ARG1,854096,null,27941023,High Throughput,0.5
CRD1,851413,PSH1,854102,null,27941023,High Throughput,0.5
CRD1,851413,PIR3,853693,null,27941023,High Throughput,0.5
CRD1,851413,RPS12,854551,null,27941023,High Throughput,0.5
CRD1,851413,MSG5,855674,null,27941023,High Throughput,0.5
CRD1,851413,ERG6,855003,null,27941023,High Throughput,0.5
CRD1,851413,EAF1,851962,null,27941023,High Throughput,0.5
CRD1,851413,ARO10,851987,null,27941023,High Throughput,0.5
CRD1,851413,TED1,854772,null,27941023,High Throughput,0.5
CRD1,851413,VBA4,851697,null,27941023,High Throughput,0.5
CRD1,851413,RAX2,850773,null,27941023,High Throughput,0.5
CRD1,851413,RPL22B,850509,null,27941023,High Throughput,0.5
CRD1,851413,HBT1,851303,null,27941023,High Throughput,0.5
CRD1,851413,EMP24,852675,null,27941023,High Throughput,0.5
CRD1,851413,SSN2,852053,null,27941023,High Throughput,0.5
CRD1,851413,KAP114,852610,null,27941023,High Throughput,0.5
CRD1,851413,TPM1,855645,null,27941023,High Throughput,0.5
CRD1,851413,RIM4,856361,null,27941023,High Throughput,0.5
CRD1,851413,VPS73,852774,null,27941023,High Throughput,0.5
CRD1,851413,FCY22,856789,null,27941023,High Throughput,0.5
CRD1,851413,COX7,855298,null,27941023,High Throughput,0.5
CRD1,851413,UTR2,856671,null,27941023,High Throughput,0.5
CRD1,851413,CPS1,853267,null,27941023,High Throughput,0.5
CRD1,851413,VMA16,856421,null,27941023,High Throughput,0.5
CRD1,851413,MDS3,852678,null,27941023,High Throughput,0.5
CRD1,851413,SOD2,856399,null,27941023,High Throughput,0.5
CRD1,851413,CBC2,855925,null,27941023,High Throughput,0.5
CRD1,851413,KTR7,854724,null,27941023,High Throughput,0.5
CRD1,851413,PDX1,853107,null,27941023,Low Throughput,0.8
CRD1,851413,PAA1,851643,null,27941023,High Throughput,0.5
CRD1,851413,STE5,851680,null,27941023,High Throughput,0.5
